time,Region1Beijing_Hydropower_storage,Region2Tianjin_Hydropower_storage,Region3Hebei_Hydropower_storage,Region4Shanxi_Hydropower_storage,Region5Innermongolia_Hydropower_storage,Region6Liaoning_Hydropower_storage,Region7Jilin_Hydropower_storage,Region8Heilongjiang_Hydropower_storage,Region9Shanghai_Hydropower_storage,Region10Jiangsu_Hydropower_storage,Region11Zhejiang_Hydropower_storage,Region12Anhui_Hydropower_storage,Region13Fujian_Hydropower_storage,Region14Jiangxi_Hydropower_storage,Region15Shandong_Hydropower_storage,Region16Henan_Hydropower_storage,Region17Hubei_Hydropower_storage,Region18Hunan_Hydropower_storage,Region19Guangdong_Hydropower_storage,Region20Guangxi_Hydropower_storage,Region21Hainan_Hydropower_storage,Region22Chongqing_Hydropower_storage,Region23Sichuan_Hydropower_storage,Region24Guizhou_Hydropower_storage,Region25Yunnan_Hydropower_storage,Region26Tibet_Hydropower_storage,Region27Shaanxi_Hydropower_storage,Region28Gansu_Hydropower_storage,Region29Qinghai_Hydropower_storage,Region30Ningxia_Hydropower_storage,Region31Xinjiang_Hydropower_storage,Region1Beijing_battery_storage,Region2Tianjin_battery_storage,Region3Hebei_battery_storage,Region4Shanxi_battery_storage,Region5Innermongolia_battery_storage,Region6Liaoning_battery_storage,Region7Jilin_battery_storage,Region8Heilongjiang_battery_storage,Region9Shanghai_battery_storage,Region10Jiangsu_battery_storage,Region11Zhejiang_battery_storage,Region12Anhui_battery_storage,Region13Fujian_battery_storage,Region14Jiangxi_battery_storage,Region15Shandong_battery_storage,Region16Henan_battery_storage,Region17Hubei_battery_storage,Region18Hunan_battery_storage,Region19Guangdong_battery_storage,Region20Guangxi_battery_storage,Region21Hainan_battery_storage,Region22Chongqing_battery_storage,Region23Sichuan_battery_storage,Region24Guizhou_battery_storage,Region25Yunnan_battery_storage,Region26Tibet_battery_storage,Region27Shaanxi_battery_storage,Region28Gansu_battery_storage,Region29Qinghai_battery_storage,Region30Ningxia_battery_storage,Region31Xinjiang_battery_storage,Region1Beijing_pumpedhydro_storage,Region2Tianjin_pumpedhydro_storage,Region3Hebei_pumpedhydro_storage,Region4Shanxi_pumpedhydro_storage,Region5Innermongolia_pumpedhydro_storage,Region6Liaoning_pumpedhydro_storage,Region7Jilin_pumpedhydro_storage,Region8Heilongjiang_pumpedhydro_storage,Region9Shanghai_pumpedhydro_storage,Region10Jiangsu_pumpedhydro_storage,Region11Zhejiang_pumpedhydro_storage,Region12Anhui_pumpedhydro_storage,Region13Fujian_pumpedhydro_storage,Region14Jiangxi_pumpedhydro_storage,Region15Shandong_pumpedhydro_storage,Region16Henan_pumpedhydro_storage,Region17Hubei_pumpedhydro_storage,Region18Hunan_pumpedhydro_storage,Region19Guangdong_pumpedhydro_storage,Region20Guangxi_pumpedhydro_storage,Region21Hainan_pumpedhydro_storage,Region22Chongqing_pumpedhydro_storage,Region23Sichuan_pumpedhydro_storage,Region24Guizhou_pumpedhydro_storage,Region25Yunnan_pumpedhydro_storage,Region26Tibet_pumpedhydro_storage,Region27Shaanxi_pumpedhydro_storage,Region28Gansu_pumpedhydro_storage,Region29Qinghai_pumpedhydro_storage,Region30Ningxia_pumpedhydro_storage,Region31Xinjiang_pumpedhydro_storage
11,6.66398085744304e7,0.0,6.663727419922022e7,6.664403999903722e7,6.663834172672326e7,6.663526422099857e7,6.663760522750073e7,6.663112282099805e7,6.664159235328553e7,6.663849860307687e7,6.664286561784574e7,6.664553565842336e7,6.664117115473245e7,6.6646317324921094e7,6.663414689628311e7,6.663855310342496e7,6.666313750573539e7,6.6646144439035416e7,6.664485250932344e7,6.665768654106254e7,6.664756315044437e7,6.663865061004132e7,6.671605188389915e7,6.667465738712135e7,6.672511245536107e7,6.662872430542231e7,6.6639509916622736e7,6.665043775488506e7,6.664896857831563e7,6.664613870233738e7,6.663962932074378e7,4.643521250169361,4.199385521931765,1.2162326265545618,1.71463496413973,1.7864322545418214,4.469814102729814,2.5496222975288836,6.113399782350421,1.3724003700551046,1.3036174376582275,1.2032764368751563,1.8138339290601673,1.744291748075664,0.5843175701226972,1.4723147929167888,0.5359963398466672,0.4265559276736039,1.3365398253381886,1.2494359278078286,1.3877042437940117,0.35937655054405565,0.6203600258977202,1.7686862961014294,0.5414465561190226,0.5671157968061098,1.4262263565186506,1.847474927739516,1.6846838102157302,1.6968588433552614,1.8238015117682986,1.6550979241146864,5011.672432276778,0.0,27146.276817539954,6448.011307567578,6842.879438824823,16195.085829035519,8548.361606670627,6112.321012331979,6079.451586482269,17737.82968408355,31953.00894957914,25594.57455880909,20131.41584708569,6479.893121239676,24652.930604141202,14983.16042988636,5538.43267041174,5541.888263005288,54745.366543977354,0.0,3307.382349432409,5513.500478149152,0.0,0.0,0.0,498.8794838624575,6938.012979325948,0.0,0.0,0.0,5529.300629588844
12,6.663953641807926e7,0.0,6.6635074824483044e7,6.664339121686205e7,6.6637374707052164e7,6.6635563999844775e7,6.6635775004833154e7,6.663080762443144e7,6.663818005353832e7,6.663656221980576e7,6.663808474441871e7,6.664309758004784e7,6.66379910467828e7,6.664414975234111e7,6.6632921754212886e7,6.663550175409432e7,6.665451980578604e7,6.664417881006048e7,6.66503012349785e7,6.6652894650630176e7,6.664737926747655e7,6.663686353401244e7,6.6696716163563624e7,6.666932717623967e7,6.6717130367129795e7,6.662838003096179e7,6.66384834850647e7,6.6649290324969515e7,6.664544933800051e7,6.664601665811023e7,6.663860795543707e7,4.678531584272416,4.257733745036115,1.2326186625424285,1.7252589023577407,1.7819478402956055,4.475164931324027,2.53172026271221,6.1531470903715615,1.3768613705675297,1.2937597745812204,1.2065172286000632,1.8215228114823447,1.7542774207077934,0.5858803812580775,1.4727870691561096,0.5351984720044429,0.43738989995592,1.334792703386035,1.2563035892854824,1.378628341779499,0.3688783163118722,0.6210178373171992,1.7649328633902028,0.5455165262810716,0.5669025618652388,1.4684342863852013,1.8507548124104471,1.6896395891994593,1.6997879771296946,1.8278809910618738,1.6455489538587513,4843.272265617576,0.0,26806.68384671226,6295.419846512632,6651.702812888968,16025.491920859504,8228.104844201498,5872.5448823554925,5650.133652745976,15250.472363771703,30585.8283424152,24485.56656178828,19406.337225633437,5822.595258061249,24332.7400562763,14713.956560789671,5340.9398043272395,5365.241138080377,54573.877449405074,0.0,3253.611140119281,5317.902852832566,0.0,0.0,0.0,486.34526675771053,6749.581633289498,0.0,0.0,0.0,5344.199031486739
13,6.663954744326043e7,0.0,6.66371343498386e7,6.6643761851155125e7,6.663775320263964e7,6.66357535726324e7,6.663551301489008e7,6.663063010628393e7,6.663931736479792e7,6.6638016304058276e7,6.663608347452735e7,6.664284939558974e7,6.663830882332487e7,6.664450796297738e7,6.663295895554393e7,6.66327417069804e7,6.664962833226094e7,6.664289014459311e7,6.665598581568154e7,6.665440536473689e7,6.664778196332357e7,6.663496877322601e7,6.668536802472442e7,6.666498357981996e7,6.671021637746965e7,6.6628120145064116e7,6.6638496226313606e7,6.664893983012227e7,6.664212753165081e7,6.664589990042101e7,6.6637868837749995e7,4.76106462760878,4.373539453519968,1.2579553166701676,1.758713301006017,1.7895728633029786,4.499313064051099,2.512755235243309,6.244605046670169,1.3890385483764056,1.3072814195874365,1.2210549117440834,1.8454427796618393,1.7971476337796322,0.591460843208407,1.4954422743383204,0.5407550222479508,0.45092040058196153,1.3488086372784645,1.2921381640987617,1.3753799788063383,0.38093114614906387,0.621122604507235,1.781141612946383,0.5531090918078416,0.5721452441603754,1.5306419601811097,1.8609578659713255,1.7018040660080795,1.7144595145916852,1.8467325742558958,1.6402498934226535,4732.292335891257,0.0,26624.63648740787,6244.7704891635885,6548.486632967006,15845.630379529557,7945.554598137828,5664.129068343138,5384.538319084056,15230.497869753863,29600.182048509774,23919.234879133943,18824.707837399277,5780.218123905009,24044.06036539204,14506.712184738319,5144.618288794838,5190.2154719361815,54551.87651208936,0.0,3230.341934680256,5121.927144315848,0.0,0.0,0.0,473.742403457111,6578.394925939007,0.0,0.0,0.0,5160.059518469106
14,6.663934328447473e7,0.0,6.6636873834823124e7,6.664359157097248e7,6.663816316302566e7,6.663514687399654e7,6.663506582218766e7,6.663039644906601e7,6.6636656840726465e7,6.6636684905101456e7,6.66302962908873e7,6.664236505140891e7,6.663877871467569e7,6.664445540288993e7,6.66314769594127e7,6.663367497657414e7,6.664522188740506e7,6.6641491633633345e7,6.665124764561456e7,6.665068033872366e7,6.664783480841334e7,6.663276958291077e7,6.667203568561181e7,6.666073350136751e7,6.669693286868392e7,6.6627860981804065e7,6.66381778324069e7,6.6648510283768676e7,6.663886107520511e7,6.664576840437769e7,6.663740497125896e7,4.857448064434243,4.47811268049373,1.2878172563361185,1.8019429619642473,1.8088218208625988,4.519147096985381,2.496874494762627,6.345320726061262,1.4032722575481074,1.3082729653648717,1.2330243916358596,1.879018360723388,1.846493918647106,0.5977425043737661,1.5174570384883175,0.5510713819714307,0.4629869445808025,1.3623847470230195,1.304636632173511,1.3767089484306325,0.393427880793434,0.6223209186070776,1.7990885245525385,0.561290638509117,0.5805197508020131,1.59264189926579,1.8781540781891128,1.7167349324440007,1.733106420181249,1.8648407017035262,1.6473857482514143,4591.50220415214,0.0,26326.182227742043,6167.286651289018,6450.19150940321,15655.796163078363,7665.7266266928655,5449.972589597634,5049.925129964652,14824.058299529504,27039.76920570213,23366.297972622604,18261.362695206026,5736.902180424688,23695.137953956877,14360.323541823023,4948.746493217991,5015.388333763394,53869.76155054228,0.0,3185.4908147389465,4922.561625880403,0.0,0.0,0.0,461.0256164701509,6403.994250209196,0.0,0.0,0.0,4977.421099326577
15,6.663912578435811e7,0.0,6.6635751914209045e7,6.66433171971486e7,6.663809693545836e7,6.663323286758966e7,6.663388938106205e7,6.6630114584294155e7,6.6634280488453165e7,6.663487703921825e7,6.6624593806699306e7,6.66415394583797e7,6.6638258823241904e7,6.664395475119047e7,6.662924751533809e7,6.663307273208306e7,6.6639490613429934e7,6.664112311030844e7,6.6643770334522955e7,6.664639136475274e7,6.66477495892179e7,6.663055399504255e7,6.665623180095853e7,6.6656837701375864e7,6.667766553517547e7,6.662759056707249e7,6.6637725209493876e7,6.664804144854802e7,6.663573120716458e7,6.66456382819969e7,6.663600365025595e7,4.963923957310749,4.584045262898238,1.3126878421996233,1.8441650581278475,1.83273521185222,4.545732958476296,2.4820280596046653,6.425196549561144,1.404046938462106,1.3147833043292132,1.2443553962820513,1.9094397891836818,1.892079825511108,0.5998140971062649,1.5371750957338985,0.5593860339204155,0.47512187260162975,1.3732758423418492,1.2989327421920187,1.3828830041123377,0.4056652173594187,0.624568111745226,1.8141272867765021,0.5679364185138933,0.5900231698495971,1.6576910386467478,1.8960272237188867,1.7376230497502132,1.7571526109224926,1.8872769830102327,1.6546457631935299,4452.746863513817,0.0,26021.59071204447,6087.067183773877,6337.082686154984,15423.58974580746,7377.603208874816,5230.040591089891,4728.423300788098,13993.325627227725,24574.43504364722,22805.869258487666,17678.851594254287,5693.078360724165,23088.710199315672,14202.429778458805,4754.185009372058,4843.6808858505,52022.81013719352,0.0,3139.4911684569047,4724.389700065027,0.0,0.0,0.0,448.2020098243403,6230.717867437649,0.0,0.0,0.0,4792.355856488874
16,6.663880811599617e7,0.0,6.6632838329421e7,6.6642966727167666e7,6.663717431405225e7,6.663079240448055e7,6.66319286598033e7,6.662974789048961e7,6.663188334001557e7,6.663304117673076e7,6.661893198837942e7,6.663980887167584e7,6.6636665598403424e7,6.664306656551551e7,6.662674327985385e7,6.663201636464642e7,6.663207442346608e7,6.663941620125951e7,6.663618288139831e7,6.664192905384825e7,6.6647465398098946e7,6.662806176572015e7,6.663963815460715e7,6.6652540085807934e7,6.665622267498175e7,6.662730815157575e7,6.6636838176981516e7,6.664730899196094e7,6.663286942103064e7,6.664550925173799e7,6.663378358761219e7,5.0552782097135704,4.6416734473835035,1.3181773209886392,1.8804999390857886,1.8623661709359491,4.516295250585077,2.4637762030883974,6.396555413515047,1.4098227798364702,1.321066112533397,1.2417823952331992,1.9289601969095052,1.9237269666119121,0.5991195394702942,1.5483444422477979,0.567075722853687,0.4866575491803019,1.3800574368608671,1.2800870458185716,1.3882576759184262,0.41673103933345573,0.6250386008383271,1.832101898973199,0.5732671357183627,0.5994386663722869,1.7259315849917096,1.918336242716731,1.7582598731495487,1.7822114665036626,1.9116415724150686,1.6585232245679034,4291.556215006334,0.0,25594.54598238202,6005.631255517528,6180.415811396906,14714.4389691799,7079.2703989162255,4996.20739069978,4411.0530682437675,12957.912171057096,21933.700207688627,22176.340266090996,17092.01047837863,5649.393978231292,18928.82786957309,14049.63773597671,4563.082858313032,4672.859291113976,49628.58266313793,0.0,3090.71690788482,4524.487475045893,0.0,0.0,0.0,436.16729513375054,6056.5563436958355,0.0,0.0,0.0,4607.029306046843
17,6.663825567535079e7,0.0,6.6629196220344976e7,6.6642228224828325e7,6.663591214145722e7,6.6628189296582446e7,6.662862981605774e7,6.662914995963109e7,6.662874574995324e7,6.66311559231242e7,6.6613479182711e7,6.6637090057805665e7,6.663288879577201e7,6.664088716027466e7,6.662412440840358e7,6.6631232175211094e7,6.662099184944552e7,6.663479295970297e7,6.662846917928786e7,6.663598271244488e7,6.664687813495527e7,6.6625155524442874e7,6.6619957946643874e7,6.6648848896284476e7,6.663091475489259e7,6.6626935594549306e7,6.663479029455914e7,6.664449010251802e7,6.662902736732289e7,6.664537317024778e7,6.663107426347078e7,4.993784458122839,4.551553791266456,1.301363083472455,1.8863684515924843,1.8760573753603336,4.3421002403421145,2.4705259158784116,6.228719492522986,1.399142946034516,1.306997395223172,1.2224170368680045,1.9256125414889593,1.9165938421553135,0.595929456132662,1.524565409627307,0.5674699804444007,0.4912238517909175,1.3786384757149273,1.24094567443308,1.382573053693938,0.42268973898248635,0.6212764173170486,1.8463096824478746,0.5773480910383281,0.6073316956188097,1.7409426515745814,1.931042674627486,1.77339342060311,1.8032533436841596,1.9209093775067851,1.6580892237383473,3354.2693339770535,0.0,20102.6789454776,4932.533430149628,4883.233216079333,11352.876424271117,6535.849300168073,4540.595448942888,4040.869772086271,10959.958685632671,19313.52361482185,20460.051692057117,16403.28540813685,4401.890961062045,14408.747113029294,13902.048837540417,4370.904613338802,4493.769223860794,43004.58418493538,0.0,2981.0034990046493,4309.55447173489,0.0,0.0,0.0,423.885343955626,5814.901172656509,0.0,0.0,0.0,4420.227152968085
18,6.6637677545665376e7,0.0,6.6625526692552716e7,6.664144860017018e7,6.6634629779112354e7,6.662556376186391e7,6.662493492150571e7,6.662840189804131e7,6.662536967652535e7,6.662928768395333e7,6.6608563803785466e7,6.6634157407910146e7,6.6627369603098586e7,6.663869174571498e7,6.66214878286142e7,6.662786777185186e7,6.660005726951934e7,6.662805587570443e7,6.6621229268832535e7,6.662908640166216e7,6.6646241262490176e7,6.662220837941547e7,6.659448004326904e7,6.6643170615569666e7,6.661069099504181e7,6.662643773576487e7,6.663226844254892e7,6.664087761392344e7,6.662411093274019e7,6.664518711181498e7,6.662703586977803e7,4.839189503292536,4.393423663545601,1.2673226950125398,1.858374076296489,1.8465930741517853,4.118194564938752,2.4898751211201167,6.109894866638879,1.375543804888966,1.2931218190515692,1.2021889786223012,1.9067897892837384,1.8602867969552324,0.5880166194398516,1.4682437350052073,0.5585991468865603,0.4800741762962074,1.3755932146392957,1.202985975074245,1.3650780042564516,0.4179564831582135,0.6167519569612643,1.8277288858313798,0.5760039316676369,0.609515264660421,1.743048351056893,1.9179005412234897,1.7616544657559376,1.8168902295596092,1.8878543877107596,1.654622419789805,2354.633567070537,0.0,14582.322652659677,3588.2154678818038,3535.917124855945,7960.512948884708,4885.105338019198,3394.9427479247206,3601.860884609922,8725.017110981204,17590.97139179537,16365.795762560385,12756.035237003334,3047.8186216865797,9872.137504391309,10848.185203621755,4127.272015198707,4080.9385916894535,41618.40018039395,0.0,2470.0658327010187,4085.607717324983,0.0,0.0,0.0,411.4034448039514,4275.797515963196,0.0,0.0,0.0,4193.890722162922
19,6.663718346715426e7,0.0,6.662197815614016e7,6.6640718555053934e7,6.663341022474308e7,6.662311231803151e7,6.662176058201183e7,6.662784952400488e7,6.6622312090622835e7,6.662740266642947e7,6.660561173566983e7,6.66308201454022e7,6.6621607325474456e7,6.663651961937398e7,6.661890200326752e7,6.662449605390186e7,6.6580410271580815e7,6.662217053089501e7,6.66131894814745e7,6.66216098266471e7,6.664557957041615e7,6.662054245614045e7,6.6564022054806255e7,6.663612513279615e7,6.657813453476668e7,6.662590280595476e7,6.662993171480857e7,6.663749185518878e7,6.661930447134322e7,6.6645060922484286e7,6.662260616355664e7,4.735909223029739,4.214679517020443,1.2295431132061778,1.8251117549863265,1.804331129341196,3.9197327862724523,2.491239526435591,6.004249424473599,1.3411521273278688,1.2709426918227746,1.176921835902132,1.8378428261524409,1.7772193419539155,0.5773840657622054,1.4263628216266333,0.5337434520345753,0.45922697679699764,1.359643004473856,1.1896558768724723,1.3520229880726773,0.39186162571057115,0.6077208798624093,1.7942378180649554,0.5714408551645669,0.6058434199888157,1.7232097872380412,1.893445730999859,1.7447169851647881,1.8216678671228637,1.845199664938049,1.6534764060954144,1701.5912316847548,0.0,9259.622702044042,2708.1946651278004,2421.288948457902,6198.638131358974,4397.037325370011,3006.9782756894397,3206.092244101104,6225.570700808886,16737.88411718179,11062.057011627723,8584.97743889753,1821.6745539339006,5393.518397630422,7756.320864773226,3915.012924600755,3878.9547371305675,29932.689473405928,0.0,1789.5953165433452,3894.5308418290115,0.0,0.0,0.0,398.6515138964755,3708.1211420517207,0.0,0.0,0.0,3921.1786358090835
20,6.663677047621998e7,0.0,6.6618594752188735e7,6.664002055401847e7,6.6632251902216956e7,6.662132275046592e7,6.661899627098632e7,6.66273862253699e7,6.661964225641962e7,6.6625587793499455e7,6.660711446000597e7,6.6628023671886094e7,6.6616728539086856e7,6.663455281088487e7,6.661766088684163e7,6.66212102327354e7,6.656473964780086e7,6.6618451687170334e7,6.660553421840437e7,6.661478334555323e7,6.664494179344396e7,6.661961127729235e7,6.654349592384623e7,6.662890631137388e7,6.655198283307277e7,6.662543277334987e7,6.662795706628756e7,6.663481751389395e7,6.661521811891309e7,6.664494443386499e7,6.661913509176007e7,4.5990772475176795,4.008436368722718,1.190158814216632,1.7900439962512602,1.7514943218982792,3.7196507576019253,2.4748885924803523,5.902590717221441,1.2978628881675964,1.2461057310746013,1.1504256337741847,1.7813509678976314,1.7124671990768117,0.5694140119165725,1.3961078537406424,0.5147741032845234,0.4431565586048759,1.3458538955278299,1.1536519046592575,1.3329022388731397,0.3792974622489865,0.6037821849585299,1.756130443240277,0.559776895204506,0.5972319676369764,1.7173775554982367,1.86797689887706,1.7105962018133765,1.8018758133946695,1.813905298635433,1.6431625659179223,1434.86411210136,0.0,7188.7237264440055,2452.7584105431,2010.648330858575,5982.873434884852,4025.9741727096953,2707.8224177166667,2838.2620308784617,4999.654458077296,15916.465164423775,8863.590961042886,7410.4497155156005,1763.8370052831617,5134.805892808932,5522.501053814575,3715.7475670243534,3700.3223706869435,24750.158617778303,0.0,1232.5926647045642,3707.270775921417,0.0,0.0,0.0,385.6929956610997,3473.043490996528,0.0,0.0,0.0,3716.6291129263423
21,6.663643917698008e7,0.0,6.661550673037875e7,6.6639355983299315e7,6.663112093165603e7,6.662073313418662e7,6.661681455257092e7,6.662703095797305e7,6.66182756706389e7,6.6625237644836016e7,6.661117652374145e7,6.662671223716319e7,6.661352609242548e7,6.6634707268701755e7,6.6618200690522574e7,6.661803864084335e7,6.655303171664877e7,6.661714344059285e7,6.659808460991692e7,6.660851568135559e7,6.6644327666927256e7,6.6620105474307775e7,6.652684390083432e7,6.662303380087513e7,6.653009741025329e7,6.6625022838203534e7,6.662642930525438e7,6.663304572199553e7,6.6611391962467246e7,6.6644855401338205e7,6.661749396475314e7,4.456056566769811,3.77152870806016,1.1457329056777512,1.7449471754981862,1.6859044733098885,3.5086947614960358,2.440761340569764,5.735030580850236,1.2451574604537445,1.2150256010755958,1.1200977841824467,1.7167568988194257,1.6471122077040026,0.5623477243885654,1.3521030777982936,0.5015781829345172,0.43015182568518057,1.331881240371008,1.0977838156004003,1.307859417243853,0.3680813974178695,0.6018817837218808,1.7167163529037082,0.5483415670971316,0.5871929780224321,1.6703036770144806,1.8329438005893965,1.6749972719155992,1.7757332161397708,1.7745659832794913,1.627780499175302,1235.3987858019123,0.0,6680.288083388031,2283.992521049456,1690.9300627953014,5803.43436445638,3686.4886187285674,2447.140833257673,2497.7163150485308,4689.29738019886,15548.28985565666,8244.498450326248,6699.8345616781435,1720.8970468480575,4904.721789881235,5162.608534887054,3518.7138311323306,3526.9355482775545,22855.604909299786,0.0,1025.4655837419962,3529.955518370077,0.0,0.0,0.0,373.42291834882013,3272.344677107509,0.0,0.0,0.0,3528.7161028258934
22,6.663676784968273e7,0.0,6.6617952215328634e7,6.663974396603553e7,6.663173793242362e7,6.662190627508608e7,6.6617282041407436e7,6.662691561850763e7,6.661822875087484e7,6.662589575544282e7,6.661541903421374e7,6.662839511518974e7,6.661152572346468e7,6.663616124596102e7,6.6619992754652284e7,6.661588400214206e7,6.654948093748977e7,6.661634194843034e7,6.660353022183426e7,6.660329634947267e7,6.664391669568018e7,6.6621707934354044e7,6.651678166258302e7,6.661811764361078e7,6.6519605640783675e7,6.662473206408637e7,6.662651182652196e7,6.663258506670154e7,6.660798706511384e7,6.664479442641271e7,6.661675901997965e7,4.281460598405796,3.504935898708968,1.0979321797502566,1.6843389645614724,1.6088300563818068,3.2617969335353627,2.3678760086046435,5.4288443368796715,1.1774230106984096,1.1667548176719833,1.0744378759104412,1.6401978390692622,1.568942946143424,0.5564962066728331,1.3150089239240845,0.49171536667048144,0.4210103983342458,1.3124344901037717,1.0384749653781093,1.2726077047406386,0.3588294976451322,0.5999503666599806,1.6870354643371779,0.5371259058695542,0.5772440980518693,1.6336118316031494,1.7811552427517814,1.627426431603082,1.7392965860199792,1.720596797999733,1.5884473633113054,1188.738558491512,0.0,6626.26226312611,2234.354345541879,1604.735690024015,5659.8277343443415,3395.9371338391384,2227.7505899359026,2152.3750380459,4429.171010380044,15289.259558469184,7936.541804994439,5991.601269319128,1698.9802385749695,4897.283460461035,4992.145333534306,3318.72888659493,3350.138593812405,22682.47604708697,0.0,966.6650325767055,3365.0051022734106,0.0,0.0,0.0,360.76274024224875,3098.7124649517095,0.0,0.0,0.0,3339.944625360265
23,6.663716508562023e7,0.0,6.662045375042285e7,6.664027808541589e7,6.663261456228383e7,6.662369879166236e7,6.6619902195531115e7,6.6627489078289844e7,6.6621067746980816e7,6.662736171539687e7,6.661996006898767e7,6.6630674690524735e7,6.661431534251679e7,6.663764738531244e7,6.662178975130671e7,6.661819906150516e7,6.655859476640429e7,6.661609328304754e7,6.6609234010850884e7,6.6610166620935865e7,6.6644340203843564e7,6.662370163555951e7,6.6512812884514235e7,6.661885832472327e7,6.651722323417965e7,6.662463317934138e7,6.662823267642555e7,6.663384184719249e7,6.660651888025772e7,6.664494294686265e7,6.661772627349566e7,4.125089810267709,3.2396597636058537,1.054010340618422,1.621539234573204,1.5318502299152548,3.0351737386803044,2.2594047964431088,5.019688502551479,1.0925681260556246,1.1025227694898345,1.0080134012873174,1.6134993878498662,1.4670438709731943,0.5519446111085488,1.2809217854742894,0.48739765019678677,0.412316905921597,1.2809395177149592,1.0075737551475668,1.2292864898738762,0.3494293436821576,0.5973874348886369,1.6505578113391652,0.5267498219028831,0.5698243639778037,1.6066296691831314,1.711537509961643,1.5560935246485075,1.6819447960634102,1.6449641868537115,1.5232887102411858,1185.274058581797,0.0,6622.180974795863,2229.6121988459877,1600.122481285907,5655.397234023439,3386.584845993731,2218.4645524022735,2136.691481289206,4421.939502409688,15273.13869416547,7935.62144437865,5511.515290228762,1690.7100731711191,4895.367064763602,4980.971997281869,3118.5304717018275,3168.3283339164695,22680.818103659716,0.0,950.325126786801,3211.712629747332,0.0,0.0,0.0,347.66767820191467,3080.049763798027,0.0,0.0,0.0,3153.8531567434607
24,6.663756488474836e7,0.0,6.662295832204296e7,6.6640816075554855e7,6.6633494768069774e7,6.6625494727307744e7,6.6622530277487546e7,6.662807052560618e7,6.66239201508605e7,6.662883363711966e7,6.662451593237172e7,6.663295497436108e7,6.6618327997418925e7,6.663914161923782e7,6.6623588084164955e7,6.662052300922064e7,6.6573647574268185e7,6.6620855301275246e7,6.661493853671156e7,6.66170590585885e7,6.6644789263548456e7,6.662630975795964e7,6.653661317937601e7,6.6626357810933635e7,6.653412763266479e7,6.662480931459087e7,6.6629969702394284e7,6.663631855725625e7,6.661342475724691e7,6.664513026901797e7,6.6621123529735565e7,4.026262521096004,3.0801132407069316,1.0249063576447417,1.5581141740154474,1.4644049796787217,2.89135779902761,2.19179023674362,4.808135224464383,1.0295114079297603,1.0635367525079629,0.9635212044006698,1.5790115468225048,1.4177742182477286,0.5478083407909147,1.2533457597764128,0.48659760787073963,0.4087848968611709,1.213501544569716,0.9886823037189378,1.182110740418415,0.343373262286674,0.5955662022167862,1.5972285647683087,0.5180077318008991,0.5652976959822817,1.5730870743230618,1.6447248384972757,1.4785266748216386,1.6092837754492502,1.5656427485835058,1.4528708491482272,1186.1403629703232,0.0,6622.757279622058,2229.5690616247994,1600.7480345079318,5656.029239705343,3387.1479960867305,2218.9740666964885,2136.8182789944963,4422.244208079442,15273.185615920607,7937.113743017812,5511.422591361042,1689.626565332266,4897.001563776227,4980.240988593943,3115.873886863234,3143.194016367666,22680.774650809835,0.0,950.4940436911382,3196.17477029089,0.0,0.0,0.0,334.00754348378183,3079.040751445457,0.0,0.0,0.0,3151.1986213863934
